Time,ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
4.13,-0.125,0.383,6.236,5.133,65,,48.32
4.19,-0.132,0.308,6.231,5.128,65,,48.19
4.26,-0.132,0.233,6.23,5.128,65,,48.19
4.32,-0.124,0.23,6.227,5.126,65,,48.18
4.39,-0.061,0.277,6.226,5.124,65,,48.2
4.45,-0.125,0.29,6.222,5.121,65,,48.19
4.52,-0.058,0.269,6.22,5.12,65,,48.17
4.58,0.197,0.277,6.217,5.116,65,,48.17
4.65,-0.026,0.295,6.216,5.115,65,,48.19
4.71,0.062,0.254,6.213,5.112,65,,48.2
4.77,0.215,0.2710534709193246,6.211,5.11,65,,48.21
4.84,0.242,0.303,6.208,5.109,65,,48.21
4.9,-0.066,0.339,6.207,5.105,65,,48.21
4.97,-0.089,0.295,6.203,5.104,64,,48.19
5.03,-0.075,0.17931718061674004,6.202,5.101,64,,48.19
5.1,-0.071,0.093,6.2,5.099,64,,48.1
5.16,-0.079,0.17635055865921787,6.197,5.096,64,,48.07
5.23,-0.071,0.264,6.195,5.095,64,,48.08
5.29,-0.073,0.269,6.192,5.09,64,,48.09
5.35,-0.022,0.272,6.19,5.087,64,,48.07
5.42,-0.089,0.119,6.187,5.086,64,,47.98
5.48,0.121,0.318,6.186,5.087,64,,47.96
5.55,0.121,0.298,6.184,5.086,64,,48.09
5.61,0.033,0.228,6.181,5.086,64,,48.16
5.68,0.122,0.22567826086956522,6.179,5.087,64,,48.37
5.74,0.272,0.225,6.176,5.091,64,,48.72
5.81,0.24,0.295,6.175,5.089,64,,49.0
5.87,-0.034,0.399,6.173,5.087,64,,49.13
5.94,-0.045,0.274,6.17,5.084,62,,49.15
6.0,-0.047,0.163,6.168,5.081,62,,49.05
6.06,-0.059,0.161,6.165,5.077,62,,48.91
6.13,-0.057,0.332,6.163,5.075,62,,49.06
6.19,-0.01,0.339,6.16,5.071,62,,49.35
6.26,-0.082,0.383,6.158,5.07,62,,49.71
6.32,0.193,0.3,6.155,5.067,62,,49.98
6.39,0.028,0.339,6.153,5.065,62,,50.17
6.45,0.018,0.355,6.151,5.062,62,,50.31
6.52,0.118,0.274,6.148,5.06,62,,50.48
6.58,0.276,0.228,6.146,5.057,62,,50.68
6.65,0.178,0.347,6.144,5.054,62,,50.89
6.71,-0.065,0.339,6.141,5.051,71,,51.14
6.77,-0.073,0.311,6.139,5.05,71,,51.35
6.84,-0.072,0.228,6.136,5.047,71,,51.45
6.9,-0.094,0.352,6.134,5.045,71,,51.46
6.97,-0.047,0.321,6.131,5.042,71,,51.51
7.03,-0.07,0.326,6.13,5.04,71,,51.53
7.1,-0.114,0.368,6.126,5.038,71,,51.52
7.16,0.299,0.225,6.125,5.035,71,,51.4
7.23,-0.093,0.256,6.121,5.034,71,,51.17
7.29,0.015,0.332,6.12,5.032,71,,50.89
7.35,0.14,0.355,6.118,5.03,71,,50.6
7.42,0.285,0.386,6.115,5.029,71,,50.34
7.48,0.016,0.373,6.113,5.028,71,,50.1
7.55,-0.106,0.355,6.11,5.027,73,,49.83
7.61,-0.092,0.332,6.108,5.029,73,,49.6
7.68,-0.095,0.194,6.105,5.03,73,,49.36
7.74,-0.107,0.251,6.103,5.033,73,,49.15
7.81,-0.109,0.163,6.1,5.035,73,,49.0
7.87,-0.04,0.269,6.099,5.041,73,,48.91
7.94,-0.104,0.396,6.097,5.048,73,,48.9
8.0,-0.111,0.329,6.096,5.057,73,,48.85
8.06,0.249,0.365,6.093,5.068,73,,48.78
8.13,-0.031,0.22,6.093,5.082,73,,48.76
8.19,0.04,0.228,6.091,5.097,73,,48.76
8.26,0.183,0.23,6.091,5.116,73,,48.77
8.32,0.25,0.269,6.091,5.139,73,,48.79
8.39,-0.064,0.422,6.091,5.163,73,,48.76
8.45,-0.117,0.298,6.094,5.184,68,,48.74
8.52,-0.113,0.295,6.097,5.204,68,,48.72
8.58,-0.131,0.277,6.101,5.224,68,,48.62
8.65,-0.141,0.316,6.106,5.246,68,,48.58
8.71,-0.147,0.168,6.114,5.269,68,,48.57
8.77,-0.143,0.401,6.122,5.293,68,,48.58
8.84,-0.081,0.197,6.132,5.315,68,,48.61
8.9,-0.151,0.22299999999999998,6.145,5.337,68,,48.59
8.97,-0.135,0.249,6.157,5.357,68,,48.59
9.03,0.189,0.228,6.171,5.377,68,,48.59
9.1,-0.076,0.23,6.186,5.399,68,,48.6
9.16,0.001,0.1745,6.201,5.419,68,,48.63
9.23,0.15,0.119,6.216,5.438,62,,48.64
9.29,0.215,0.28,6.233,5.451,62,,48.64
9.35,-0.094,0.357,6.251,5.465,62,,48.63
9.42,-0.14,0.293,6.267,5.476,62,,48.61
9.48,-0.134,0.313,6.284,5.483,62,,48.58
9.55,-0.143,0.259,6.3,5.49,62,,48.48
9.61,-0.153,0.274,6.317,5.495,62,,48.47
9.68,-0.154,0.313,6.333,5.499,62,,48.47
9.74,-0.152,0.3,6.348,5.502,62,,48.47
9.81,-0.122,0.316,6.361,5.506,62,,48.49
9.87,-0.119,0.23,6.375,5.507,62,,48.49
9.94,-0.158,0.199,6.386,5.509,62,,48.49
10.0,0.272,0.264,6.398,5.505,62,,48.5
10.06,-0.165,0.376,6.408,5.504,62,,48.54
10.13,-0.035,0.298,6.418,5.5,62,,48.57
10.19,0.077,0.199,6.426,5.495,62,,48.58
10.26,0.246,0.119,6.432,5.49,62,,48.57
10.32,0.077,0.332,6.437,5.485,62,,48.58
10.39,-0.119,0.116,6.444,5.48,60,,48.57
10.45,-0.114,0.114,6.447,5.474,60,,48.56
10.52,-0.113,0.114,6.45,5.468,60,,48.49
10.58,-0.121,0.228,6.451,5.461,60,,48.43
10.65,-0.117,0.295,6.452,5.454,60,,48.43
10.71,-0.11,0.22,6.451,5.448,60,,48.42
10.77,-0.103,0.313,6.45,5.44,60,,48.44
10.84,-0.053,0.409,6.447,5.433,60,,48.45
10.9,-0.111,0.3,6.442,5.426,60,,48.43
10.97,-0.089,0.197,6.44,5.419,60,,48.43
11.03,0.231,0.352,6.435,5.411,60,,48.48
11.1,-0.032,0.256,6.43,5.405,60,,48.55
11.16,0.047,0.19199155269509252,6.425,5.398,60,,48.63
11.23,0.198,0.161,6.418,5.392,60,,48.76
11.29,0.265,0.29,6.412,5.386,60,,48.9
11.35,-0.05,0.355,6.405,5.379,60,,49.06
11.42,-0.1,0.192,6.397,5.372,60,,49.24
11.48,-0.09,0.23211214953271028,6.392,5.366,60,,49.38
11.55,-0.1,0.308,6.385,5.361,60,,49.46
11.61,-0.105,0.396,6.377,5.354,60,,49.62
11.68,-0.103,0.321,6.37,5.348,60,,49.8
11.74,-0.085,0.246,6.364,5.342,60,,50.01
11.81,-0.049,0.202,6.358,5.336,60,,50.2
11.87,-0.104,0.20712790697674419,6.35,5.331,60,,50.32
11.94,0.13,0.223,6.343,5.326,60,,50.43
12.0,0.075,0.355,6.336,5.321,60,,50.57
12.06,-0.003,0.332,6.33,5.316,60,,50.71
12.13,0.09,0.329,6.323,5.311,60,,50.78
12.19,0.249,0.116,6.318,5.306,60,,50.74
12.26,0.188,0.228,6.31,5.303,60,,50.65
12.32,-0.074,0.228,6.305,5.299,63,,50.48
12.39,-0.091,0.225,6.298,5.294,63,,50.28
12.45,-0.089,0.274,6.293,5.289,63,,50.07
12.52,-0.105,0.199,6.288,5.286,63,,49.82
12.58,-0.108,0.274,6.28,5.281,63,,49.63
12.65,-0.108,0.295,6.275,5.276,63,,49.49
12.71,-0.1,0.329,6.271,5.271,63,,49.4
12.77,-0.048,0.329,6.266,5.268,63,,49.31
12.84,-0.105,0.254,6.261,5.264,63,,49.21
12.9,-0.06,0.269,6.253,5.259,63,,49.11
12.97,0.246,0.293,6.249,5.256,63,,49.07
13.03,-0.01,0.313,6.246,5.253,63,,49.03
13.1,0.071,0.293,6.241,5.249,63,,49.0
13.16,0.229,0.295,6.236,5.244,63,,48.97
13.23,0.287,0.311,6.231,5.241,63,,48.93
13.29,-0.03,0.376,6.226,5.238,63,,48.89
13.35,-0.072,0.339,6.221,5.234,60,,48.85
13.42,-0.061,0.342,6.217,5.231,60,,48.81
13.48,-0.068,0.199,6.213,5.228,60,,48.68
13.55,-0.077,0.161,6.208,5.224,60,,48.64
13.61,-0.078,0.163,6.205,5.22,60,,48.61
13.68,-0.074,0.161,6.201,5.218,60,,48.61
13.74,-0.057,0.199,6.196,5.214,60,,48.64
13.81,-0.027,0.334,6.192,5.212,60,,48.63
13.87,-0.08,0.2925,6.188,5.208,60,,48.62
13.94,0.241,0.251,6.185,5.204,60,,48.63
14.0,0.023,0.368,6.181,5.202,60,,48.65
14.06,0.034,0.401,6.178,5.199,60,,48.68
14.13,0.131,0.293,6.174,5.196,60,,48.68
14.19,0.307,0.24847289082588486,6.171,5.193,60,,48.68
14.26,0.232,0.228,6.166,5.189,60,,48.69
14.32,-0.042,0.225,6.164,5.186,60,,48.68
14.39,-0.043,0.197,6.159,5.183,59,,48.68
14.45,-0.042,0.197,6.156,5.181,59,,48.62
14.52,-0.054,0.378,6.153,5.178,59,,48.54
14.58,-0.059,0.251,6.149,5.174,59,,48.53
14.65,-0.058,0.2795,6.146,5.172,59,,48.53
14.71,-0.054,0.308,6.139,5.166,59,,48.58
14.77,-0.037,0.251,6.139,5.167,59,,48.58
14.84,0.003,0.228,6.136,5.163,59,,48.56
14.9,-0.048,0.228,6.134,5.159,59,,48.54
14.97,0.188,0.269,6.13,5.157,59,,48.58
15.03,0.124,0.376,6.126,5.154,59,,48.6
15.1,0.06,0.228,6.123,5.152,59,,48.61
15.16,0.152,0.256,6.12,5.149,59,,48.6
15.23,0.324,0.228,6.116,5.147,59,,48.62
15.29,0.286,0.285,6.114,5.143,59,,48.62
15.35,-0.004,0.295,6.11,5.141,59,,48.61
15.42,-0.022,0.254,6.109,5.138,58,,48.59
15.48,-0.014,0.194,6.105,5.136,58,,48.55
15.55,-0.023,0.251,6.103,5.133,58,,48.47
15.61,-0.022,0.254,6.1,5.131,58,,48.5
15.68,-0.015,0.206,6.097,5.127,58,,48.61
15.74,-0.011,0.158,6.093,5.125,58,,48.76
15.81,0.024,0.194,6.091,5.122,58,,48.95
15.87,0.035,0.313,6.087,5.12,58,,49.1
15.94,0.005,0.3015,6.084,5.117,58,,49.27
16.0,0.00908,0.29,6.082,5.115,58,,49.46
16.06,0.022,0.332,6.079,5.112,58,,49.66
16.13,0.152,0.277,6.077,5.11,58,,49.86
16.19,0.27,0.334,6.073,5.107,58,,50.02
16.26,0.264771978021978,0.30300000000000005,6.071,5.105,58,,50.2
16.32,0.248,0.272,6.068,5.102,58,,50.38
16.39,0.057,0.409,6.066,5.1,58,,50.56
16.45,0.056,0.259,6.063,5.097,58,,50.72
16.52,0.044,0.391,6.061,5.095,58,,50.83
16.58,0.034,0.313,6.057,5.092,58,,50.9
16.65,0.029,0.378,6.054,5.09,58,,50.96
16.71,0.032,0.286,6.051,5.087,58,,50.97
16.77,0.073,0.194,6.048,5.085,58,,50.93
16.84,0.008,0.376,6.046,5.084,58,,50.83
16.9,0.102,0.306,6.043,5.08,59,,50.64
16.97,0.312,0.396,6.041,5.077,59,,50.43
17.03,0.089,0.114,6.038,5.076,59,,50.28
17.1,0.168,0.197,6.034,5.074,59,,50.14
17.16,0.326,0.329,6.032,5.071,59,,49.99
17.23,0.336,0.368,6.029,5.067,59,,49.82
17.29,0.018,0.347,6.027,5.066,59,,49.65
17.35,-0.013,0.163,6.024,5.064,59,,49.49
17.42,-0.01,0.111,6.022,5.061,50,,49.32
17.48,-0.022,0.357,6.018,5.059,50,,49.11
17.55,-0.033,0.254,6.016,5.056,50,,48.98
17.61,-0.038,0.272,6.013,5.054,50,,48.9
17.68,-0.019,0.163,6.011,5.051,50,,48.85
17.74,0.001,0.228,6.009,5.049,50,,48.82
17.81,-0.054,0.163,6.006,5.046,50,,48.75
17.87,0.329,0.251,6.004,5.045,50,,48.71
17.94,-0.018,0.342,6.0,5.042,50,,48.71
18.0,0.05,0.376,5.999,5.04,50,,48.71
18.06,0.144,0.197,5.995,5.038,50,,48.71
18.13,0.322,0.116,5.994,5.037,50,,48.7
18.19,0.204,0.114,5.991,5.034,50,,48.7
18.26,-0.055,0.163,5.989,5.032,50,,48.68
18.32,-0.06,0.355,5.986,5.029,50,,48.68
18.39,-0.059,0.425,5.984,5.027,50,,48.61
18.45,-0.072,0.293,5.981,5.024,50,,48.53
18.52,-0.08,0.24234160958904105,5.979,5.022,50,,48.5
18.58,-0.083,0.197,5.975,5.02,50,,48.51
18.65,-0.053,0.111,5.974,5.017,50,,48.51
18.71,-0.058,0.37,5.971,5.015,50,,48.54
18.77,-0.101,0.22,5.969,5.013,50,,48.52
18.84,0.339,0.269,5.966,5.012,50,,48.52
18.9,-0.115,0.313,5.964,5.008,50,,48.54
18.97,0.016,0.269,5.961,5.007,50,,48.57
19.03,0.119,0.2862849284928493,5.959,5.004,62,,48.58
19.1,0.299,0.3249031903190319,5.957,5.002,62,,48.58
19.16,0.128,0.365,5.955,5.0,62,,48.58
19.23,-0.095,0.401,5.952,4.998,62,,48.56
19.29,-0.1,0.295,5.95,4.995,62,,48.55
19.35,-0.097,0.365,5.947,4.994,62,,48.51
19.42,-0.106,0.277,5.946,4.992,62,,48.5
19.48,-0.113,0.249,5.942,4.989,62,,48.61
19.55,-0.109,0.249,5.94,4.987,62,,48.75
19.61,-0.078,0.197,5.937,4.984,62,,48.94
19.68,-0.07,0.308,5.936,4.983,62,,49.14
19.74,-0.111,0.194,5.934,4.982,62,,49.3
19.81,0.311,0.202,5.931,4.979,62,,49.47
19.87,-0.099,0.339,5.929,4.978,62,,49.68
19.94,0.008,0.166,5.926,4.975,62,,49.9
20.0,0.112,0.197,5.925,4.974,61,,50.08
20.06,0.301,0.27730063291139245,5.922,4.972,61,,50.25
20.13,0.174,0.337,5.92,4.97,61,,50.44
20.19,-0.064,0.277,5.919,4.969,61,,50.59
20.26,-0.075,0.228,5.917,4.967,61,,50.74
20.32,-0.08,0.228,5.914,4.967,61,,50.86
20.39,-0.093,0.274,5.912,4.964,61,,50.9
20.45,-0.101,0.249,5.909,4.963,61,,50.94
20.52,-0.082,0.357,5.907,4.96,61,,50.89
20.58,-0.066,0.228,5.904,4.959,61,,50.82
20.65,-0.116,0.295,5.902,4.957,61,,50.69
20.71,0.196,0.23,5.899,4.955,61,,50.47
20.77,0.004,0.342,5.897,4.954,61,,50.26
20.84,-0.007,0.197,5.894,4.952,61,,50.09
20.9,0.089,0.163,5.892,4.95,65,,49.94
20.97,0.268,0.116,5.89,4.95,65,,49.76
21.03,0.179,0.306,5.888,4.947,65,,49.56
21.1,-0.092,0.36,5.885,4.946,65,,49.38
21.16,-0.098,0.342,5.883,4.945,65,,49.23
21.23,-0.096,0.3095941514656825,5.882,4.942,65,,49.06
21.29,-0.106,0.254,5.879,4.941,65,,48.87
21.35,-0.112,0.116,5.877,4.938,65,,48.78
21.42,-0.112,0.116,5.874,4.937,65,,48.74
21.48,-0.107,0.194,5.872,4.935,65,,48.7
21.55,-0.06,0.228,5.869,4.933,65,,48.65
21.61,-0.117,0.311,5.868,4.931,65,,48.6
21.68,-0.116,0.308,5.865,4.93,65,,48.6
21.74,0.262,0.29,5.863,4.927,65,,48.63
21.81,-0.032,0.378,5.86,4.925,65,,48.63
21.87,0.037,0.274,5.859,4.923,65,,48.62
21.94,0.18,0.27911954459203037,5.857,4.921,60,,48.61
22.0,0.287,0.293,5.854,4.92,60,,48.6
22.06,-0.049,0.347,5.852,4.917,60,,48.59
22.13,-0.117,0.352,5.852,4.915,60,,48.58
22.19,-0.111,0.326,5.849,4.913,60,,48.58
22.26,-0.121,0.163,5.845,4.912,60,,48.48
22.32,-0.137,0.251,5.844,4.91,60,,48.42
22.39,-0.136,0.197,5.842,4.907,60,,48.42
22.45,-0.142,0.2145880281690141,5.839,4.906,60,,48.43
22.52,-0.133,0.251,5.837,4.903,60,,48.47
22.58,-0.083,0.306,5.835,4.901,60,,48.47
22.65,-0.144,0.399,5.833,4.898,60,,48.44
22.71,-0.117,0.344,5.832,4.897,60,,48.46
22.77,0.214,0.313,5.83,4.895,60,,48.48
22.84,-0.056,0.295,5.828,4.893,60,,48.5
22.9,0.016,0.228,5.825,4.891,60,,48.52
22.97,0.165,0.225,5.823,4.888,58,,48.54
23.03,0.245,0.357,5.821,4.887,58,,48.54
23.1,-0.092,0.249,5.818,4.885,58,,48.53
23.16,-0.146,0.166,5.817,4.882,58,,48.52
23.23,-0.138,0.254,5.816,4.882,58,,48.5
23.29,-0.15,0.288,5.813,4.878,58,,48.44
23.35,-0.158,0.163,5.811,4.877,58,,48.42
23.42,-0.161,0.293,5.81,4.875,58,,48.42
23.48,-0.159,0.316,5.807,4.872,58,,48.46
23.55,-0.155,0.119,5.805,4.87,58,,48.57
23.61,-0.106,0.114,5.802,4.87,58,,48.67
23.68,-0.151,0.344,5.801,4.867,58,,48.79
23.74,-0.166,0.342,5.798,4.865,58,,49.0
23.81,0.228,0.3,5.797,4.863,58,,49.27
23.87,-0.08,0.311,5.795,4.861,58,,49.49
23.94,-0.006,0.163,5.792,4.86,58,,49.68
24.0,0.132,0.18536338289962825,5.79,4.858,57,,49.87
24.06,0.275,0.241,5.788,4.855,57,,50.06
24.13,-0.04,0.394,5.786,4.854,57,,50.24
24.19,-0.135,0.262,5.785,4.853,57,,50.42
24.26,-0.135,0.324,5.782,4.85,57,,50.59
24.32,-0.145,0.254,5.781,4.849,57,,50.67
24.39,-0.166,0.347,5.778,4.846,57,,50.77
24.45,-0.172,0.163,5.777,4.844,57,,50.88
24.52,-0.152,0.228,5.775,4.843,57,,50.98
24.58,-0.118,0.313,5.772,4.84,57,,51.01
24.65,-0.174,0.36,5.77,4.839,57,,50.93
24.71,0.141,0.282,5.767,4.838,57,,50.81
24.77,-0.047,0.404,5.766,4.835,57,,50.73
24.84,-0.063,0.251,5.765,4.833,57,,50.67
24.9,0.036,0.166,5.762,4.833,63,,50.6
24.97,0.21,0.116,5.76,4.829,63,,50.5
25.03,0.129,0.324,5.758,4.828,63,,50.38
25.1,-0.144,0.308,5.757,4.826,63,,50.23
25.16,-0.157,0.194,5.753,4.824,63,,50.09
25.23,-0.151,0.1270706134094151,5.752,4.823,63,,49.92
25.29,-0.165,0.096,5.75,4.82,63,,49.69
25.35,-0.202,0.469,5.747,4.818,63,,49.51
25.42,-0.235,0.505,5.746,4.816,63,,49.4
25.48,-0.158,0.161,5.745,4.815,63,,49.32
25.55,-0.105,0.244,5.743,4.813,63,,49.27
25.61,-0.184,0.277,5.74,4.811,63,,49.18
25.68,-0.142,0.251,5.739,4.809,63,,49.06
25.74,0.231,0.274,5.736,4.808,63,,48.67
25.81,-0.039,0.321,5.735,4.808,63,,48.34
25.87,0.039,0.35,5.733,4.806,63,,48.16
25.94,0.183,0.194,5.73,4.805,63,,48.19
26.0,0.287,0.274,5.729,4.803,63,,48.33
26.06,-0.047,0.36,5.725,4.803,63,,48.61
26.13,-0.143,0.332,5.724,4.8,60,,48.81
26.19,-0.158,0.29,5.723,4.799,60,,48.89
26.26,-0.168,0.116,5.72,4.798,60,,48.54
26.32,-0.183,0.161,5.718,4.795,60,,48.36
26.39,-0.187,0.116,5.715,4.793,60,,48.55
26.45,-0.161,0.14434343434343436,5.715,4.79,60,,48.72
26.52,-0.17,0.20335353535353537,5.713,4.79,60,,49.3
26.58,-0.212,0.254,5.71,4.788,60,,50.12
26.65,0.234,0.282,5.71,4.786,60,,50.64
26.71,-0.226,0.326,5.708,4.784,60,,50.99
26.77,-0.099,0.251,5.705,4.783,60,,51.24
26.84,0.01,0.36,5.705,4.781,64,,51.38
26.9,0.198,0.36,5.703,4.78,64,,51.44
26.97,0.0,0.37,5.701,4.778,64,,51.43
27.03,-0.196,0.355,5.7,4.776,64,,51.58
27.1,-0.201,0.269,5.698,4.775,64,,51.83
27.16,-0.19,0.388,5.696,4.773,64,,51.98
27.23,-0.206,0.052,5.695,4.773,64,,52.03
27.29,-0.176,0.116,5.694,4.771,64,,52.16
27.35,-0.161,0.254,5.691,4.771,64,,52.35
27.42,-0.217,0.163,5.69,4.771,64,,52.73
27.48,0.229,0.272,5.689,4.771,64,,53.45
27.55,-0.228,0.394,5.688,4.772,64,,54.21
27.61,-0.104,0.272,5.685,4.773,64,,54.52
27.68,0.013,0.308,5.685,4.776,71,,54.6
27.74,0.203,0.114,5.683,4.781,71,,54.42
27.81,-0.002,0.376,5.683,4.787,71,,54.13
27.87,-0.202,0.401,5.68,4.795,71,,53.84
27.94,-0.184,0.298,5.68,4.805,71,,53.65
28.0,-0.181,0.116,5.683,4.816,71,,53.59
28.06,-0.189,0.151,5.684,4.829,71,,53.57
28.13,-0.155,0.21600000000000003,5.689,4.844,71,,53.6
28.19,-0.153,0.251,5.694,4.858,71,,53.6
28.26,-0.214,0.251,5.699,4.871,71,,53.44
28.32,0.233,0.223,5.704,4.888,71,,53.0
28.39,-0.224,0.313,5.71,4.907,71,,52.1
28.45,-0.107,0.228,5.716,4.925,71,,50.89
28.52,0.025,0.401,5.725,4.942,71,,50.08
28.58,0.204,0.256,5.734,4.96,71,,49.88
28.65,0.0,0.347,5.742,4.977,71,,49.7
28.71,-0.16,0.228,5.752,4.993,71,,49.62
28.77,-0.155,0.332,5.763,5.01,71,,49.24
28.84,-0.158,0.342,5.774,5.026,71,,47.66
28.9,-0.151,0.329,5.788,5.042,71,,46.61
28.97,-0.113,0.192,5.802,5.061,71,,46.41
29.03,-0.194,0.357,5.816,5.081,71,,46.7
29.1,0.153,0.342,5.83,5.102,71,,46.85
29.16,-0.114,0.311,5.845,5.131,71,,47.04
29.23,-0.061,0.381,5.86,5.16,71,,47.52
29.29,0.042,0.241,5.877,5.19,71,,47.92
29.35,0.221,0.2657889245585875,5.893,5.222,71,,48.06
29.42,0.1,0.308,5.912,5.26,71,,48.17
29.48,-0.14,0.344,5.931,5.306,76,,48.24
29.55,-0.141,0.163,5.952,5.347,76,,48.46
29.61,-0.139,0.269,5.975,5.393,76,,48.79
29.68,-0.15,0.396,5.999,5.438,76,,48.89
29.74,-0.098,0.28,6.024,5.481,76,,48.89
29.81,-0.142,0.342,6.049,5.524,76,,49.0
29.87,-0.167,0.274,6.077,5.563,76,,49.11
29.94,0.209,0.256,6.105,5.599,76,,49.05
30.0,-0.075,0.412,6.135,5.634,76,,48.82
30.06,0.004,0.295,6.165,5.67,76,,48.71
30.13,0.139,0.28508116883116885,6.197,5.704,76,,48.87
30.19,0.262,0.282,6.227,5.74,76,,48.98
30.26,-0.048,0.422,6.259,5.776,76,,48.94
30.32,-0.118,0.326,6.291,5.811,74,,48.94
30.39,-0.109,0.254,6.323,5.848,74,,48.86
30.45,-0.078,0.119,6.356,5.887,74,,48.7
30.52,-0.072,0.202,6.388,5.926,74,,48.55
30.58,-0.134,0.295,6.416,5.971,74,,48.45
30.65,0.296,0.285,6.446,6.027,74,,48.36
30.71,-0.135,0.303,6.472,6.082,74,,48.33
30.77,0.006,0.119,6.497,6.131,74,,48.35
30.84,0.13,0.166,6.521,6.181,74,,48.32
30.9,0.298,0.161,6.543,6.235,74,,48.35
30.97,0.057,0.267,6.563,6.288,74,,48.47
31.03,-0.078,0.414,6.583,6.323,81,,48.66
31.1,-0.062,0.277,6.603,6.353,81,,48.86
31.16,-0.055,0.163,6.62,6.386,81,,48.91
31.23,-0.01,0.254,6.64,6.413,81,,48.87
31.29,-0.095,0.293,6.657,6.442,81,,48.89
31.35,0.053,0.228,6.677,6.459,81,,48.9
31.42,0.128,0.368,6.695,6.473,81,,48.89
31.48,-0.016,0.34128125,6.712,6.489,81,,48.84
31.55,0.07,0.28250000000000003,6.728,6.498,81,,48.8
31.61,0.233,0.22371875000000005,6.743,6.509,81,,48.84
31.68,0.186,0.197,6.756,6.522,81,,48.9
31.74,-0.072,0.332,6.766,6.528,81,,48.9
31.81,-0.079,0.254,6.778,6.524,81,,48.87
31.87,-0.078,0.199,6.786,6.518,81,,48.83
31.94,-0.093,0.272,6.793,6.51,81,,48.76
32.0,-0.099,0.163,6.798,6.494,81,,48.78
32.06,-0.038,0.114,6.799,6.479,81,,48.85
