Time,ECG,EMG,foot GSR,hand GSR,HR,marker,RESP
2.84,0.201,0.58,5.444,16.582,82,10.04,37.37
2.9,-0.055,0.58,5.442,16.579,82,10.04,37.23
2.97,-0.071,0.539,5.442,16.577,83,10.04,37.13
3.03,-0.071,0.622,5.442,16.574,83,10.04,36.98
3.1,-0.088,0.725,5.44,16.572,83,10.04,36.81
3.16,-0.06,0.456,5.439,16.57,83,10.04,36.59
3.23,-0.072,0.601,5.439,16.567,83,10.04,36.53
3.29,-0.046,0.29,5.438,16.562,83,10.05,36.52
3.35,0.077,0.663,5.438,16.56,83,10.04,36.49
3.42,-0.017,0.331,5.437,16.556,83,10.05,36.4
3.48,0.102,0.601,5.437,16.554,83,10.05,36.38
3.55,0.235,0.58,5.437,16.552,83,10.05,36.34
3.61,-0.027,0.497,5.434,16.551,83,10.04,36.3
3.68,-0.077,0.642,5.434,16.551,82,10.05,36.3
3.74,-0.074,0.394,5.432,16.549,82,10.05,36.3
3.81,-0.095,0.642,5.432,16.546,82,10.05,36.28
3.87,-0.068,0.394,5.432,16.546,82,10.05,36.12
3.94,-0.078,0.58,5.429,16.546,82,10.04,36.07
4.0,-0.066,0.642,5.429,16.547,82,10.05,36.1
4.06,0.066,0.269,5.429,16.547,82,10.04,36.17
4.13,-0.023,0.642,5.428,16.546,82,10.05,36.17
4.19,0.097,0.311,5.427,16.546,82,10.05,36.21
4.26,0.233,0.746,5.427,16.544,82,10.05,36.21
4.32,-0.024,0.249,5.424,16.54,82,10.04,36.2
4.39,-0.074,0.746,5.424,16.537,84,10.05,36.21
4.45,-0.075,0.228,5.423,16.532,84,10.05,36.23
4.52,-0.097,0.642,5.422,16.527,84,10.04,36.26
4.58,-0.07,0.228,5.422,16.526,84,10.04,36.13
4.65,-0.089,0.394,5.422,16.526,84,10.05,36.13
4.71,-0.041,0.684,5.419,16.525,84,10.05,36.32
4.77,0.028,0.456,5.419,16.524,84,10.04,36.57
4.84,-0.032,0.684,5.417,16.522,84,10.05,36.7
4.9,0.089,0.311,5.417,16.521,84,10.05,36.89
4.97,0.201,0.663,5.417,16.52,84,10.05,37.06
5.03,-0.05,0.684,5.417,16.517,84,10.05,37.21
5.1,-0.097,0.331,5.417,16.516,84,10.05,37.4
5.16,-0.097,0.601,5.417,16.514,84,10.05,37.56
5.23,-0.102,0.456,5.414,16.511,84,10.05,37.68
5.29,-0.071,0.704,5.414,16.509,84,10.05,37.72
5.35,-0.143,0.394,5.413,16.508,84,10.05,37.86
5.42,0.114,0.787,5.412,16.508,84,10.04,38.04
5.48,-0.06,0.642,5.412,16.508,84,10.05,38.21
5.55,0.052,0.435,5.409,16.505,84,10.05,38.24
5.61,0.225,0.58,5.409,16.504,84,10.05,38.24
5.68,0.048,0.559,5.408,16.504,84,10.05,38.16
5.74,-0.065,0.663,5.407,16.503,90,10.05,38.05
5.81,-0.062,0.394,5.407,16.504,90,10.05,37.87
5.87,-0.065,0.331,5.407,16.508,90,10.05,37.74
5.94,-0.021,0.704,5.407,16.51,90,10.05,37.44
6.0,-0.068,0.477,5.407,16.505,90,10.05,37.18
6.06,0.146,0.601,5.404,16.503,90,10.05,37.08
6.13,-0.05,0.622,5.402,16.502,90,10.05,36.87
6.19,0.03,0.394,5.402,16.5,90,10.05,36.85
6.26,0.178,0.87,5.402,16.499,90,10.05,36.76
6.32,0.223,0.269,5.4,16.499,90,10.05,36.71
6.39,-0.031,0.787,5.399,16.499,90,10.05,36.63
6.45,-0.041,0.29,5.398,16.498,88,10.05,36.55
6.52,-0.049,0.331,5.397,16.504,88,10.05,36.48
6.58,-0.032,0.601,5.397,16.51,88,10.05,36.41
6.65,-0.038,0.394,5.394,16.51,88,10.05,36.25
6.71,-0.075,0.414,5.394,16.505,88,10.05,36.28
6.77,0.145,0.456,5.394,16.5,88,10.05,36.3
6.84,-0.011,0.414,5.392,16.498,88,10.05,36.32
6.9,0.089,0.684,5.393,16.495,88,10.05,36.3
6.97,0.224,0.269,5.392,16.497,88,10.05,36.33
7.03,-0.024,0.249,5.392,16.498,88,10.05,36.45
7.1,-0.096,0.497,5.391,16.503,90,10.05,36.69
7.16,-0.101,0.601,5.39,16.508,90,10.05,36.82
7.23,-0.097,0.767,5.39,16.51,90,10.05,37.05
7.29,-0.098,0.394,5.39,16.515,90,10.05,37.1
7.35,-0.123,0.269,5.388,16.52,90,10.05,37.25
7.42,0.065,0.725,5.387,16.526,90,10.05,37.53
7.48,-0.061,0.29,5.387,16.532,90,10.05,37.79
7.55,0.049,0.58,5.386,16.537,90,10.05,37.97
7.61,0.177,0.725,5.387,16.545,90,10.05,38.16
7.68,-0.055,0.373,5.386,16.552,90,10.05,38.35
7.74,-0.115,0.684,5.385,16.56,93,10.05,38.55
7.81,-0.104,0.373,5.385,16.568,93,10.05,38.68
7.87,-0.073,0.663,5.382,16.581,93,10.05,38.81
7.94,-0.115,0.394,5.382,16.594,93,10.05,38.81
8.0,0.108,0.58,5.382,16.611,93,10.05,38.93
8.06,-0.096,0.29,5.381,16.634,93,10.05,39.03
8.13,-0.005,0.704,5.38,16.66,93,10.04,39.08
8.19,0.148,0.29,5.38,16.688,93,10.05,39.0
8.26,0.192,0.497,5.38,16.711,93,10.05,38.95
8.32,-0.042,0.497,5.38,16.737,93,10.05,38.87
8.39,-0.05,0.497,5.377,16.764,95,10.05,38.72
8.45,-0.045,0.539,5.377,16.785,95,10.05,38.56
8.52,-0.041,0.29,5.377,16.803,95,10.05,38.36
8.58,-0.03,0.704,5.376,16.825,95,10.05,38.09
8.65,-0.085,0.394,5.375,16.845,95,10.05,37.97
8.71,0.171,0.642,5.375,16.864,95,10.05,37.91
8.77,0.005,0.207,5.375,16.88,95,10.05,37.84
8.84,0.113,0.58,5.375,16.894,95,10.05,37.71
8.9,0.28,0.186,5.373,16.904,95,10.05,37.6
8.97,0.035,0.767,5.372,16.91,95,10.05,37.45
9.03,-0.034,0.311,5.372,16.915,89,10.05,37.29
9.1,-0.023,0.58,5.372,16.915,89,10.05,37.16
9.16,-0.031,0.477,5.37,16.913,89,10.05,37.02
9.23,0.001,0.912,5.37,16.91,89,10.05,36.76
9.29,-0.076,0.394,5.37,16.908,89,10.05,36.66
9.35,0.201,0.767,5.37,16.903,89,10.05,36.61
9.42,0.002,0.269,5.37,16.898,89,10.05,36.62
9.48,0.09,0.684,5.37,16.895,89,10.05,36.53
9.55,0.272,0.477,5.368,16.89,89,10.05,36.52
9.61,0.107,0.331,5.367,16.885,89,10.05,36.49
9.68,-0.029,0.663,5.367,16.88,90,10.05,36.5
9.74,-0.018,0.228,5.367,16.877,90,10.05,36.46
9.81,-0.031,0.207,5.365,16.873,90,10.05,36.42
9.87,-0.03,0.725,5.365,16.87,90,10.05,36.29
9.94,0.002,0.269,5.365,16.869,90,10.05,36.22
10.0,-0.077,0.539,5.363,16.869,90,10.05,36.33
10.06,0.179,0.352,5.362,16.869,90,10.05,36.53
10.13,-0.017,0.228,5.362,16.873,90,10.05,36.66
10.19,0.069,0.352,5.361,16.878,90,10.05,36.85
10.26,0.238,0.539,5.36,16.883,90,10.05,37.01
10.32,0.088,0.29,5.36,16.89,90,10.05,37.15
10.39,-0.057,0.228,5.358,16.901,84,10.05,37.35
10.45,-0.054,0.684,5.357,16.913,84,10.05,37.53
10.52,-0.078,0.704,5.357,16.928,84,10.05,37.67
10.58,-0.101,0.394,5.357,16.942,84,10.05,37.7
10.65,-0.079,0.352,5.356,16.961,84,10.05,37.85
10.71,-0.08,0.58,5.355,16.982,84,10.05,38.04
10.77,-0.057,0.311,5.355,17.006,84,10.05,38.27
10.84,0.054,0.539,5.355,17.03,84,10.05,38.38
10.9,-0.016,0.829,5.355,17.052,84,10.05,38.52
10.97,0.105,0.249,5.352,17.073,84,10.05,38.62
11.03,0.225,0.642,5.352,17.094,84,10.05,38.69
11.1,-0.008,0.311,5.352,17.113,84,10.05,38.77
11.16,-0.059,0.829,5.35,17.131,80,10.05,38.85
11.23,-0.047,0.559,5.35,17.144,80,10.05,38.77
11.29,-0.067,0.373,5.35,17.152,80,10.06,38.62
11.35,-0.079,0.331,5.35,17.16,80,10.06,38.42
11.42,-0.068,0.704,5.348,17.164,80,10.06,38.33
11.48,-0.025,0.352,5.347,17.168,80,10.06,38.25
11.55,-0.095,0.684,5.347,17.165,80,10.06,38.18
11.61,0.17,0.331,5.347,17.161,80,10.06,38.04
11.68,-0.015,0.663,5.347,17.155,80,10.05,37.95
11.74,0.085,0.249,5.347,17.146,80,10.05,37.85
11.81,0.27,0.663,5.347,17.137,80,10.05,37.72
11.87,0.097,0.207,5.347,17.124,80,10.05,37.58
11.94,-0.039,0.684,5.345,17.113,75,10.05,37.45
12.0,-0.029,0.642,5.345,17.099,75,10.05,37.24
12.06,-0.046,0.352,5.343,17.088,75,10.05,37.04
12.13,-0.061,0.684,5.342,17.078,75,10.05,36.74
12.19,-0.056,0.663,5.342,17.073,75,10.05,36.55
12.26,-0.015,0.331,5.342,17.073,75,10.05,36.49
12.32,-0.09,0.684,5.342,17.082,75,10.05,36.53
12.39,0.168,0.373,5.342,17.102,75,10.06,36.53
12.45,-0.018,0.704,5.34,17.135,75,10.06,36.52
12.52,0.076,0.767,5.34,17.181,75,10.06,36.58
12.58,0.258,0.311,5.34,17.241,75,10.05,36.59
12.65,0.094,0.559,5.338,17.314,75,10.05,36.57
12.71,-0.062,0.435,5.338,17.401,76,10.05,36.6
12.77,-0.058,0.539,5.337,17.5,76,10.05,36.64
12.84,-0.074,0.311,5.337,17.606,76,10.05,36.74
12.9,-0.095,0.249,5.337,17.726,76,10.05,36.72
12.97,-0.098,0.186,5.337,17.851,76,10.05,36.76
13.03,-0.051,0.622,5.335,17.981,76,10.05,36.98
13.1,-0.12,0.29,5.335,18.113,76,10.06,37.25
13.16,0.135,0.249,5.333,18.247,76,10.06,37.42
13.23,-0.089,0.29,5.332,18.381,76,10.05,37.7
13.29,0.014,0.249,5.332,18.509,76,10.06,37.9
13.35,0.188,0.249,5.332,18.628,76,10.06,38.06
13.42,0.08,0.269,5.332,18.74,76,10.05,38.26
13.48,-0.105,0.684,5.332,18.857,77,10.05,38.49
13.55,-0.092,0.352,5.332,18.955,77,10.06,38.65
13.61,-0.097,0.622,5.332,19.045,77,10.06,38.76
13.68,-0.11,0.249,5.331,19.119,77,10.05,38.76
13.74,-0.055,0.559,5.332,19.188,77,10.05,38.82
13.81,-0.111,0.311,5.332,19.258,77,10.05,38.91
13.87,0.162,0.663,5.333,19.325,77,10.05,38.97
13.94,-0.116,0.249,5.335,19.392,77,10.05,38.88
14.0,0.025,0.207,5.336,19.459,77,10.05,38.75
14.06,0.206,0.207,5.337,19.527,77,10.06,38.62
14.13,0.15,0.249,5.34,19.588,77,10.05,38.48
14.19,-0.068,0.539,5.341,19.643,82,10.05,38.34
14.26,-0.06,0.704,5.345,19.691,82,10.06,38.18
14.32,-0.061,0.414,5.348,19.724,82,10.06,38.04
14.39,-0.064,0.663,5.352,19.754,82,10.06,37.8
14.45,-0.045,0.684,5.356,19.787,82,10.05,37.57
14.52,-0.014,0.249,5.363,19.817,82,10.05,37.84
14.58,-0.09,0.642,5.373,19.849,82,10.05,37.95
14.65,0.17,0.352,5.378,19.887,82,10.05,37.34
14.71,0.0,0.642,5.386,19.92,82,10.05,36.89
14.77,0.094,0.435,5.392,19.934,82,10.05,36.7
14.84,0.277,0.58,5.398,19.942,82,10.05,36.56
14.9,0.071,0.249,5.406,19.942,82,10.05,36.51
14.97,-0.043,0.29,5.416,19.925,80,10.05,36.63
15.03,-0.035,0.684,5.425,19.903,80,10.05,36.62
15.1,-0.053,0.166,5.433,19.878,80,10.05,36.59
15.16,-0.058,0.186,5.441,19.859,80,10.05,36.4
15.23,-0.019,0.601,5.449,19.834,80,10.05,36.26
15.29,-0.095,0.477,5.456,19.813,80,10.05,36.29
15.35,0.155,0.249,5.464,19.793,80,10.05,36.46
15.42,-0.039,0.186,5.474,19.777,80,10.05,36.64
15.48,0.047,0.249,5.481,19.764,80,10.05,36.73
15.55,0.223,0.207,5.488,19.757,80,10.05,36.9
15.61,0.076,0.249,5.495,19.756,80,10.05,37.06
15.68,-0.08,0.269,5.503,19.75,83,10.05,37.29
15.74,-0.076,0.269,5.511,19.748,83,10.05,37.52
15.81,-0.092,0.207,5.517,19.762,83,10.05,37.73
15.87,-0.067,0.166,5.525,19.795,83,10.05,37.77
15.94,-0.098,0.269,5.53,19.842,83,10.05,37.89
16.0,0.054,0.331,5.536,19.895,83,10.05,38.07
16.06,-0.054,0.186,5.542,19.954,83,10.05,38.27
16.13,-0.014,0.269,5.548,20.014,83,10.05,38.36
16.19,0.124,0.186,5.556,20.074,83,10.05,38.44
16.26,0.205,0.269,5.563,20.133,83,10.05,38.51
16.32,-0.05,0.311,5.572,20.199,83,10.05,38.53
16.39,-0.069,0.186,5.578,20.256,88,10.05,38.5
16.45,-0.068,0.311,5.585,20.304,88,10.05,38.39
16.52,-0.077,0.352,5.594,20.347,88,10.05,38.23
16.58,-0.036,0.29,5.604,20.361,88,10.05,38.01
16.65,-0.112,0.29,5.613,20.36,88,10.05,37.9
16.71,0.142,0.207,5.623,20.356,88,10.05,37.82
16.77,-0.046,0.394,5.63,20.346,88,10.05,37.75
16.84,0.056,0.311,5.637,20.332,88,10.05,37.61
16.9,0.239,0.311,5.645,20.303,88,10.05,37.47
16.97,0.08,0.311,5.653,20.27,88,10.05,37.34
17.03,-0.054,0.29,5.66,20.226,88,10.05,37.22
17.1,-0.046,0.29,5.667,20.18,88,10.05,37.11
17.16,-0.059,0.269,5.674,20.125,88,10.05,37.01
17.23,-0.023,0.249,5.681,20.064,88,10.05,36.8
17.29,-0.074,0.269,5.689,20.01,88,10.05,36.65
17.35,0.128,0.29,5.697,19.964,88,10.05,36.6
17.42,-0.052,0.249,5.707,19.918,88,10.05,36.63
17.48,0.014,0.228,5.717,19.876,88,10.05,36.59
17.55,0.156,0.331,5.727,19.842,88,10.05,36.58
17.61,0.211,0.249,5.737,19.826,88,10.05,36.53
17.68,-0.041,0.331,5.747,19.805,88,10.05,36.5
17.74,-0.048,0.269,5.757,19.804,89,10.05,36.5
17.81,-0.056,0.269,5.766,19.797,89,10.05,36.5
17.87,-0.074,0.29,5.773,19.785,89,10.05,36.44
17.94,-0.022,0.228,5.786,19.774,89,10.05,36.28
18.0,-0.086,0.207,5.799,19.756,89,10.05,36.26
18.06,0.168,0.331,5.812,19.729,89,10.05,36.32
18.13,-0.106,0.29,5.822,19.697,89,10.05,36.36
18.19,0.012,0.207,5.832,19.662,89,10.05,36.4
18.26,0.157,0.249,5.841,19.627,89,10.05,36.48
18.32,0.152,0.269,5.85,19.588,89,10.05,36.61
18.39,-0.069,0.228,5.858,19.543,85,10.05,36.77
18.45,-0.076,0.269,5.866,19.497,85,10.05,36.98
18.52,-0.098,0.166,5.874,19.447,85,10.05,37.13
18.58,-0.118,0.331,5.881,19.397,85,10.05,37.16
18.65,-0.07,0.249,5.89,19.351,85,10.05,37.24
18.71,-0.136,0.228,5.896,19.299,85,10.05,37.45
18.77,0.123,0.228,5.905,19.242,85,10.05,37.69
18.84,-0.157,0.352,5.914,19.187,85,10.05,37.87
18.9,-0.029,0.207,5.92,19.136,85,10.05,38.0
18.97,0.119,0.58,5.925,19.086,84,10.05,38.16
19.03,0.085,0.269,5.931,19.037,84,10.05,38.28
19.1,-0.106,0.186,5.937,18.982,84,10.05,38.41
19.16,-0.101,0.29,5.943,18.923,84,10.05,38.54
19.23,-0.111,0.311,5.95,18.867,84,10.05,38.66
19.29,-0.092,0.269,5.955,18.819,84,10.05,38.66
19.35,-0.099,0.207,5.959,18.775,84,10.05,38.65
19.42,-0.049,0.269,5.961,18.736,84,10.05,38.72
19.48,0.028,0.311,5.965,18.703,84,10.05,38.75
19.55,-0.026,0.186,5.969,18.673,84,10.05,38.69
19.61,0.1,0.249,5.971,18.642,84,10.05,38.55
19.68,0.206,0.228,5.971,18.612,84,10.05,38.4
19.74,-0.031,0.29,5.971,18.596,84,10.05,38.23
19.81,-0.059,0.269,5.971,18.592,89,10.05,38.1
19.87,-0.056,0.249,5.972,18.592,89,10.05,37.94
19.94,-0.077,0.331,5.975,18.608,89,10.05,37.75
20.0,-0.023,0.207,5.975,18.628,89,10.05,37.42
20.06,-0.095,0.269,5.974,18.646,89,10.05,37.29
20.13,0.169,0.435,5.974,18.654,89,10.05,37.2
20.19,-0.088,0.269,5.974,18.654,89,10.05,37.09
20.26,0.027,0.29,5.974,18.653,89,10.05,36.97
20.32,0.189,0.228,5.974,18.652,89,10.05,36.87
20.39,0.137,0.311,5.974,18.641,89,10.05,36.78
20.45,-0.059,0.331,5.974,18.635,88,10.05,36.68
20.52,-0.05,0.186,5.976,18.629,88,10.05,36.62
20.58,-0.064,0.394,5.98,18.62,88,10.05,36.56
20.65,-0.046,0.249,5.979,18.618,88,10.05,36.42
20.71,-0.064,0.29,5.979,18.605,88,10.05,36.25
20.77,-0.047,0.269,5.977,18.581,88,10.05,36.26
20.84,0.087,0.186,5.976,18.552,88,10.06,36.33
20.9,-0.014,0.249,5.975,18.531,88,10.06,36.36
20.97,0.102,0.166,5.974,18.511,88,10.06,36.35
21.03,0.22,0.269,5.971,18.488,88,10.05,36.33
21.1,-0.029,0.249,5.97,18.462,88,10.05,36.3
21.16,-0.074,0.186,5.967,18.435,88,10.05,36.3
21.23,-0.076,0.166,5.965,18.405,88,10.05,36.28
21.29,-0.096,0.373,5.962,18.374,88,10.06,36.38
21.35,-0.048,0.166,5.959,18.353,88,10.06,36.25
21.42,-0.128,0.207,5.957,18.332,88,10.06,36.31
21.48,0.11,0.207,5.954,18.307,88,10.05,36.7
21.55,-0.131,0.249,5.954,18.306,88,10.05,36.72
21.61,-0.02,0.228,5.952,18.305,88,10.05,36.93
21.68,0.13,0.186,5.95,18.312,88,10.05,37.17
21.74,0.06,0.249,5.949,18.329,88,10.06,37.33
21.81,-0.126,0.186,5.946,18.35,88,10.06,37.52
21.87,-0.121,0.311,5.944,18.377,88,10.05,37.72
21.94,-0.142,0.249,5.941,18.409,88,10.05,37.9
22.0,-0.117,0.186,5.937,18.446,88,10.05,37.93
22.06,-0.154,0.29,5.935,18.485,88,10.06,38.02
22.13,0.055,0.186,5.932,18.521,88,10.06,38.22
22.19,-0.149,0.249,5.929,18.556,88,10.07,38.41
22.26,-0.053,0.269,5.927,18.589,88,10.07,38.5
22.32,0.088,0.145,5.924,18.619,90,10.07,38.58
22.39,0.14,0.249,5.92,18.644,90,10.06,38.63
22.45,-0.082,0.228,5.918,18.664,90,10.07,38.61
22.52,-0.084,0.269,5.914,18.68,90,10.07,38.51
22.58,-0.081,0.228,5.912,18.691,90,10.07,38.39
22.65,-0.102,0.166,5.909,18.698,90,10.07,38.22
22.71,-0.044,0.331,5.905,18.699,90,10.06,37.93
22.77,-0.115,0.269,5.903,18.698,90,10.04,37.77
22.84,0.145,0.269,5.9,18.689,90,10.04,37.66
22.9,-0.093,0.269,5.898,18.675,90,10.02,37.52
22.97,0.022,0.186,5.895,18.657,90,10.05,37.32
23.03,0.185,0.269,5.892,18.637,90,10.06,37.21
23.1,0.119,0.207,5.889,18.613,90,10.06,37.04
23.16,-0.07,0.435,5.887,18.587,86,10.07,36.9
23.23,-0.062,0.207,5.885,18.558,86,10.07,36.83
23.29,-0.076,0.331,5.883,18.53,86,10.1,36.73
23.35,-0.095,0.352,5.88,18.501,86,10.1,36.57
23.42,-0.043,0.269,5.878,18.475,86,10.11,36.49
23.48,-0.103,0.331,5.875,18.447,86,10.11,36.45
23.55,0.15,0.29,5.873,18.424,86,10.12,36.51
23.61,-0.119,0.207,5.87,18.399,86,10.12,36.59
23.68,0.001,0.269,5.868,18.372,86,10.11,36.63
23.74,0.15,0.269,5.867,18.346,86,10.1,36.59
23.81,0.147,0.186,5.863,18.317,86,10.1,36.53
23.87,-0.072,0.311,5.86,18.292,83,10.1,36.63
23.94,-0.071,0.311,5.858,18.269,83,10.11,36.68
24.0,-0.098,1.14,5.854,18.249,83,10.11,36.61
24.06,-0.107,1.14,5.852,18.229,83,10.11,36.48
24.13,-0.077,0.477,5.85,18.21,83,10.11,36.42
24.19,-0.089,0.642,5.847,18.183,83,10.11,36.42
24.26,-0.066,0.725,5.844,18.162,83,10.11,36.34
24.32,0.027,1.885,5.839,18.141,83,10.1,36.51
24.39,-0.042,0.58,5.839,18.138,83,10.1,36.52
24.45,0.069,1.554,5.837,18.128,83,10.1,36.72
24.52,0.177,0.684,5.834,18.118,83,10.08,36.98
24.58,-0.066,1.16,5.833,18.111,83,10.1,37.21
24.65,-0.117,0.456,5.831,18.106,81,10.1,37.54
24.71,-0.115,1.16,5.828,18.101,81,10.08,37.94
24.77,-0.142,1.119,5.826,18.096,81,10.08,38.25
24.84,-0.099,0.891,5.822,18.091,81,10.08,38.37
24.9,-0.151,1.16,5.82,18.085,81,10.1,38.57
24.97,0.104,1.14,5.818,18.079,81,10.08,38.89
25.03,-0.195,0.414,5.816,18.074,81,10.06,39.23
25.1,-0.049,1.285,5.815,18.069,81,10.04,39.43
25.16,0.105,0.932,5.812,18.064,87,10.04,39.6
25.23,0.105,1.243,5.811,18.059,87,10.04,39.82
25.29,-0.116,0.849,5.808,18.054,87,10.04,39.97
25.35,-0.109,1.14,5.806,18.049,87,10.05,39.98
25.42,-0.108,1.202,5.805,18.046,87,10.05,40.03
25.48,-0.124,0.559,5.803,18.041,87,10.06,39.93
25.55,-0.07,1.927,5.801,18.036,87,10.06,39.71
25.61,-0.121,1.264,5.8,18.034,87,10.06,39.59
25.68,0.142,0.373,5.797,18.029,87,10.07,39.52
25.74,-0.141,0.829,5.797,18.024,87,10.06,39.45
25.81,0.0,1.222,5.795,18.019,87,10.05,39.38
25.87,0.164,0.849,5.792,18.014,87,10.06,39.25
25.94,0.158,1.202,5.791,18.008,87,10.06,39.06
26.0,-0.073,1.367,5.79,17.999,87,10.05,38.92
26.06,-0.072,0.891,5.787,17.994,84,10.05,38.78
26.13,-0.077,1.347,5.786,17.992,84,10.04,38.7
26.19,-0.091,1.222,5.785,17.987,84,10.04,38.57
26.26,-0.048,0.58,5.782,17.983,84,10.05,38.46
26.32,-0.078,1.388,5.781,17.977,84,10.05,38.6
26.39,0.074,0.787,5.78,17.972,84,10.06,38.68
26.45,-0.025,0.642,5.777,17.971,84,10.06,38.5
26.52,-0.002,1.036,5.775,17.968,84,10.07,38.09
26.58,0.144,0.477,5.773,17.971,84,10.07,37.7
26.65,0.232,0.166,5.772,17.977,84,10.07,37.39
26.71,-0.037,0.186,5.77,17.985,84,10.08,37.03
26.77,-0.054,0.228,5.768,17.999,82,10.1,36.74
26.84,-0.059,0.829,5.767,18.015,82,10.1,36.72
26.9,-0.074,0.787,5.765,18.035,82,10.1,36.84
26.97,-0.025,0.166,5.763,18.061,82,10.1,36.84
27.03,-0.072,0.622,5.761,18.086,82,10.1,36.54
27.1,0.154,1.057,5.76,18.107,82,10.1,36.23
27.16,-0.08,0.559,5.757,18.131,82,10.1,36.18
27.23,0.019,0.29,5.757,18.152,82,10.1,36.3
27.29,0.163,0.207,5.756,18.171,82,10.1,36.53
27.35,0.189,0.642,5.755,18.189,82,10.1,36.78
27.42,-0.054,0.269,5.753,18.202,82,10.1,37.07
27.48,-0.07,0.166,5.752,18.198,85,10.1,37.28
27.55,-0.077,0.269,5.75,18.197,85,10.08,37.51
27.61,-0.066,0.186,5.748,18.197,85,10.1,37.65
27.68,-0.089,0.29,5.746,18.194,85,10.1,37.77
27.74,-0.021,0.29,5.745,18.192,85,10.1,38.03
27.81,-0.008,0.622,5.743,18.189,85,10.1,38.34
27.87,-0.032,0.331,5.743,18.192,85,10.1,38.62
27.94,0.092,0.601,5.74,18.199,85,10.1,38.79
28.0,0.198,0.145,5.739,18.212,85,10.1,38.96
28.06,-0.048,0.518,5.738,18.23,85,10.1,39.14
28.13,-0.078,0.207,5.738,18.255,91,10.1,39.29
28.19,-0.063,0.145,5.736,18.285,91,10.1,39.38
28.26,-0.024,0.207,5.735,18.32,91,10.1,39.44
28.32,-0.07,0.207,5.734,18.36,91,10.1,39.29
28.39,0.197,0.456,5.733,18.402,91,10.08,39.24
28.45,-0.085,0.311,5.73,18.447,91,10.08,39.22
28.52,0.049,0.331,5.73,18.489,91,10.08,39.14
28.58,0.205,0.269,5.729,18.534,91,10.08,38.95
28.65,0.218,0.311,5.728,18.577,91,10.08,38.73
28.71,-0.008,0.663,5.728,18.621,91,10.08,38.41
28.77,-0.003,0.58,5.725,18.664,94,10.08,38.34
28.84,-0.001,0.331,5.725,18.703,94,10.08,38.53
28.9,0.039,0.29,5.724,18.736,94,10.08,38.5
28.97,0.256,0.311,5.723,18.762,94,10.08,38.18
29.03,0.229,0.29,5.723,18.786,94,10.08,38.04
29.1,-0.025,0.145,5.723,18.802,94,10.08,37.94
29.16,0.09,0.228,5.723,18.81,94,10.08,37.83
29.23,0.251,0.207,5.723,18.816,94,10.08,37.67
